id,type,uid,content,add_time,ups
6695162082360410788,0,779635898,单簧管会吹上手萨克斯非常快，道理一样的，我以为就学萨克斯的,438000,0
6694818012530032097,0,1122065288,为声入人心来的,438230,1
6694672241339931857,0,1138173066,已经买了个小度了,438000,1
6694822079864070920,0,3075157525,哈哈，希望每一集不忘Henry,438000,0
6694711948312588241,0,2275243290,科科怎么那么安静,438000,0
6694631155682747657,0,2902263812,大半夜不敢笑出声怕室友起来打我,439353,10
6694624876440550347,0,1824595747,彭彭垮掉的一晚 笑死,439000,9
6694656916896615080,0,764434669,想念Henry,439000,8
6694941643163809012,0,70684157,黄老师说的思清，是纪思清吗,439021,0
6694772095034620183,0,2218375928,想大华,439000,6
6694767087102750044,0,4041939921,没有弹幕的综艺节目都是没有灵魂的,439000,0
6695129075536717833,0,1306857039,老潘都睡了，你们这样好吗,440000,4
6694625026764406042,0,3604858243,高能,440000,10
6694919579916786696,0,768096182,张继科都不说话,440000,4
6694799453976315700,0,1838732301,喇叭，唢呐，曲儿小腔儿大,440000,4
6694852836124941464,0,2361283719,那个王弢参加过 潮音战纪,440163,0
6694788523284538898,0,3681358307,彭彭瘦了好多,440753,4
6694623364612058984,0,625084833,第一第一第一 没人啊  ,441551,4
6694629935912033607,0,2266404326,打卡,441027,0
6694625761203815090,0,1185580673,又是一项青铜技能 彭彭,442000,62
6694925137604473322,0,2601697961,我是从密室大逃脱转过来的，一个人看的太恐怖了，实在受不了，等明天白天再看🤣🤣,442000,3
6694625456261136538,0,3628845371,彭彭好可爱,442096,6
6694762289624277834,0,1612609805, 彭彭，你不行的，让小度来吧,442766,24
6694629257307199720,0,3369262054,承包空屏,442000,0
6694627174248057846,0,2515600090,楼上老潘不睡觉嘛,443000,15
6694917127490458292,0,1693517511,我感觉有高能,443000,3
6694854957838788368,0,763408986,子枫的镜头好少,443981,1
6694628136320733699,0,3190464415,开始了,443779,3
6695010753482650038,0,2377934682,我也学过萨克斯！,443000,0
6694641446424403333,0,3391966197,哈哈,443420,1
6694640127869441934,0,147135481,前方名场面，请各位做好准备！！,444000,21
6694635515074559844,0,959323556,前方高能,444745,51
6694815774852065395,0,13630424,坐等打脸，彭彭脸好疼,444316,16
6694649323394431614,0,4002381786,王弢老师的乐器哎，我也想试一试，羡慕,444930,5
6695151048589418430,0,3059145083,黄老师其实挺疼大华的  老念叨,444179,0
6694636962478540696,0,1823293536,太搞笑了,444929,8
6694626302369695375,0,4062002281,然后打脸,445777,32
6694625404721528890,0,1140276545,愣着干啥！开始笑啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,445946,24
6694955468663549493,0,3017008235,高能预警，哈哈哈哈,445874,7
6694624236490421581,0,2691397244,看过预告的我，先笑为敬,445304,11
6694625696779305541,0,3193061684,彭彭今天一直在失败，从未有成功,445982,3
6694633736958096645,0,1322570488,人好少。明天再来,445000,1
6694625829923291960,0,704952959,准备！笑！,446718,26
6694625421901398110,0,2014352732,我已经准备好笑了哈哈哈哈哈哈哈,446363,12
6694627814198185959,0,893241948,我觉得得翻车,446063,7
6694625336002051997,0,2862248004,前方高能,446350,24
6694731572018166243,0,1552280469,又要搞笑了,446000,5
6694626998154398457,0,3696548683,咋办，我想起一样说过学过小提琴的戚薇,446790,2
6694627526435376673,0,3650480824,提前笑,447000,18
6694747209994094994,0,1626532506,彭彭又要没面子了哈哈哈哈哈,447000,2
6695000432676227781,0,3251411736,彭彭的镜头随时准备好笑。真是再带笑点,447000,1
6694624017447089020,0,1262677465,老潘睡觉呢,447768,13
6694622956590165244,0,3508962486,为什么我看不见弹幕,447000,1
6694632530072284536,0,2177487262,没有人吗,447036,0
6694628265169752796,0,2968658445,前方高能预警,448000,24
6694778696399358415,0,2786007180,前方高能预警,448000,22
6694625623764861400,0,2665542584,我觉得可以开始笑了,448691,22
6694938005326505478,0,2040037855,前方高能,448000,2
6694625172793294412,0,2716044127,前方高能,448336,11
6695199366971552694,0,3745252787,打脸了彭彭,448961,0
6694625516390678812,0,1167377343,哈哈哈  前方高能,449162,13
6694637215881611502,0,1751355297,各位兄弟姐妹们，准备捂好被子笑，彭彭要开始吹了,449756,4
6694623300187549443,0,536494297,高能来了,449945,13
6694925738899895357,0,1958139112,这差多了吧？,449388,1
6694624386814277325,0,1623247257,有人有人,449328,2
6694775346324865227,0,707156623,哈哈哈,449656,0
6695029440885365426,0,1667322106,真的需要大华，尤其今天这种很多跟黄老师不熟的人的时候，只有大华有精力social,450000,1
6694793363712685187,0,4137475300,话说很想提前@戚薇,450563,3
6694624399699179260,0,994874045,前方高能,450647,19
6695177870660205057,0,1024815343,思清是纪思清吗,450941,0
6694624245080356199,0,3495781749,我准备好笑了,450000,1
6694893702738804155,0,1830670559,这个太难了，以前试过，感觉自己的手指跟不上,450090,0
6694646282557583603,0,527359739,莫名有种不祥的预感,451923,24
6694750826356559544,0,1072685336,准备好都给我笑,451081,12
6694853274211606214,0,1481731021,哈哈哈哈哈前方高能,451000,4
6694643439289230907,0,1156124919,准备，笑,451091,5
6694981607834545092,0,2474699098,感觉搞垮掉,451393,1
6694627968817008872,0,123201957,高能来了,451898,3
6694624756181465760,0,2000930696,易烊千玺来吧,452143,19
6694671721648888928,0,2991827809,先发个哈哈哈哈哈哈哈再看,452000,3
6694623768338985463,0,1368670600,前方高能,452315,7
6694624627332446573,0,2988585909,我觉得会跨,452090,3
6694874435515496720,0,1696083715,我会我会我会，单簧管,452697,0
6694624571497871565,0,4267081553,彭彭，是来搞笑的吗？,452000,1
6694635716938023086,0,487346516,高光时刻😂😂😂,453660,36
6694628613062104310,0,2190692810,前方高能！,453953,36
6694712850255720505,0,4284992762,先笑吧 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,453000,6
6694630730480984630,0,80117795,前方高能,453499,17
6694896180934936090,0,925883229,哈哈哈哈哈哈哈哈哈哈哈哈我先笑,453000,0
6694625628059828708,0,1167377343,高能预定😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,453542,2
6694629076918572982,0,1478450735,前方高能非战斗人员请撤离…,454000,9
6694629317436741970,0,2840392392,权御天下走起,454000,8
6694625928707539956,0,3853702435,真真正正都是吃瓜群众。哈哈哈,454000,8
6694633578044306436,0,1582746224,单簧管很难吹的，我小时候学过,454674,5
6694887603885238348,0,3171239975,前方高能,454242,0
6694624326684735036,0,2588579866,高能时刻!,454137,4
6694783334964041482,0,2008453834,啪啪打脸,455721,14
6694769183046791751,0,2199773201,在敷面膜的我，先缓缓,455779,6
6694833233894167595,0,2776560960,啪啪打脸,455000,4
6695169362329983800,0,84242025,这个我会，其实很简单的，一般来说只要前期能出音，后期就很简单了,455277,0
6694629776998243394,0,4157747538,來了,455341,1
6694630227969810192,0,3111255880,周震南潮音里那首<森林>就是和王弢老师合作的～,455000,0
6694738435375906703,0,3164427854,出个音儿,456506,27
6694625911527670743,0,704952959,前方高能,456865,23
6694624275145127340,0,756208772,前方高能预警,456000,9
6694625404721528891,0,366658920,高能,456000,0
6694624919390223418,0,3019557234,因为每人,456177,0
6694624068986696670,0,843131178,第一,456000,0
6694631997496339025,0,783300448,前方高能预警,457338,38
6694872541434917322,0,3963337117,前方高光,457519,4
6694776845268452528,0,684133413,闪光少女敲唐鼓啊😯,457497,4
6695099169679426771,0,459756284,含反了哈哈哈,457000,0
6694893354846452874,0,3520268935,科科太安静了，毫无存在感,457016,0
6694793350827783284,0,1853001288,我小时候也是学的黑管,457068,0
6694775359209767121,0,3180942035,有一种不祥的预感,458000,22
6694939843572510074,0,424983095,看密逃看的，看到高能就想遮住😂,458913,2
6694675651543965538,0,3102043674,前方高能,458178,3
6694754021812229132,0,1686904774,彭彭我感觉你是蘑菇屋的娱乐项目啦，哈哈哈哈,458000,2
6695182530699726901,0,452678450,出个音儿,458464,0
6694627337456815353,0,190270322,高能,458000,1
6694832404965477317,0,2376557833,还没开始就想笑,459547,15
6694641540913683957,0,3391966197,前方高能,459150,11
6694808954443983795,0,524984356,小度小度看到你了,459633,1
6694630056171118090,0,1780168383,前方高能,459767,5
6694798345874752431,0,1542626944,我也想吹单簧管了,459000,1
6694946380512741440,0,23886611,前方高能,459130,0
6694859785382034592,0,309701878,还没开始…莫名想笑…,460870,11
6694632474237709614,0,4202617685,会垮感觉,460288,6
6694739955794329887,0,2050613376,前方高能预警,460003,2
6694624691756956182,0,822400974,前方高能,460000,4
6694736975087025687,0,3779742432,单簧管,460000,1
6694625928707539955,0,39211375,我已经咬好了手臂先,460226,0
6694626306664662675,0,4207616067,要垮，彭彭就是个垮王。,461000,9
6694624927980158025,0,4021801948,感觉要垮,461155,13
6694818695429833696,0,2127254496,我都不敢呼吸了,461000,5
6694772185228933455,0,3162188315,我也是吹单簧管的哈哈,461854,5
6695144988390559229,0,2075162414,我已经咧嘴准备笑了,461758,0
6694845994242029592,0,186308804,高能时刻,461198,0
6694778464471124257,0,3089800717,已经开始笑了,462078,7
6694671171893074903,0,1054103590,感觉傻傻的,462000,3
6695172819778660181,0,727360474,不管什么生笑为敬。,462000,0
6694948665435345268,0,1838208838,萨克斯和单簧管都是单簧乐器，所以应该能吹出来,462468,0
6694626392564008745,0,3860207840,啾啾啾,462849,1
6694837541746375358,0,3049451985,艺兴什么时候来一期,463118,12
6694623557885587615,0,404014228,彭彭，加油⊙▽⊙,463440,7
6694948278888288220,0,1106471354,我想起了八级的戚哥,463960,2
6694738516980285350,0,3164427854,音儿,463656,5
6694624799131138839,0,394071358,在嗯,463179,0
6694766687670791290,0,3370951288,我感觉会出事,464059,26
6694895313351541550,0,379773543,打脸时刻,464671,1
6694624751886498455,0,2261853386,看完直播看额额额。。。更新~~,466479,2
6694744779042604703,0,1662940813,为啥把嘉宾的剪掉,466554,1
6694841441576688049,0,1674780161,呜~,466265,0
6694696336106465851,0,1921806677,签到,466000,0
6694624498483427348,0,1831243749,你是要实时互动么,466496,0
6694947338290449396,0,2849297919,吹不好可扎耳朵了,467551,3
6694808503472416729,0,785209745,哈哈,467000,1
6695124875058700508,0,1591588149,哈哈哈,467690,0
6694716685661516173,0,355656654,有种不祥的感觉,468630,125
6694769432154895044,0,2498923930,谁不能吹响呀,468630,16
6695162563396748368,0,2569830598,彭彭的魔性,468000,1
6694866618675010130,0,200615479,一会儿别垮了彭彭,469818,31
6694626164930741635,0,4000825668,是吹响吧上低音号里面的新月之舞！！,469842,12
6694827160810394953,0,3481852547,呵，一般人还真吹不响,469890,5
6694819958150221630,0,2240906513,彭彭，爱辽,469133,1
6694624369634408104,0,2691397244,哈哈哈哈夸夸群既视感,470642,63
6694920357305868018,0,2250659653,坐等打脸(●—●),470794,12
6694778812363475481,0,2786007180,话说的太早 ,470000,11
6694623484871143457,0,625084833,快来吧  来人陪陪我哇,470216,11
6694995063967100276,0,3743953590,音儿~,470107,0
6694899767232631471,0,3747165474,仿佛又听到了啪啪打脸的声音，太好笑了,470000,0
6694672026591567013,0,1062827933,FLAG已立好了將軍,471685,33
6694755039719478755,0,1151216939,彭彭太可爱了hhhh,471000,10
6694634840764693389,0,404622615,童子功 哈哈,471080,16
6694777339189691912,0,4080766540,童子功 很正宗,471950,9
6694905986345281886,0,1551508663,三日月の舞,471003,0
6694774667720032062,0,641997193,哈哈我很久美碰过我黑管了,471716,0
6694903271925948235,0,3825528628,戚薇的八级小提琴,472000,4
6694770067810055231,0,2934861024,突然想起了戚薇,472000,5
6694895266106901262,0,4004619651,哈哈哈后面可以物预料了,472064,2
6694779430838766553,0,3979761610,不能膨胀,472000,4
6694624558612969649,0,3506251564,坐等piapia打脸,473000,70
6694639286055850923,0,1858685313,高光彭彭,473000,15
6694624142001140861,0,3439839548,夸夸教育,473126,16
6694635678283317366,0,1281806182,滑铁卢预警,473679,15
6694980761725986684,0,2019640842,别把乐器想的太简单如果第一次碰有的乐器就是吹不响,473980,0
6694631417675753135,0,2312177415,世界级的表演,473645,15
6694624245080356196,0,1907160647,童子功啊哈哈哈哈哈哈哈哈哈哈哈哈,474000,13
6694759957457034917,0,2594967122,太可爱了,474712,8
6694631675373791320,0,2006927139,前方高能预警,474000,8
6694932529243197315,0,3770099014,吹响上低音号啊啊啊啊好评,474074,2
6694642133619171480,0,2610713593,马上就要垮了,474000,7
6695199504410506366,0,3745252787,垮了垮了,474352,0
6694627569385049703,0,1774749445,彭彭要飘啦哈哈,475514,56
6694624889325452268,0,1818678176,前方高能,475934,29
6694625851398128481,0,3971039858,感觉要垮,475530,12
6695178093998504686,0,2601744398,他信了,475000,2
6694843138088773000,0,4277016616,笛头反了吧我们的不是这样的,475967,0
6694627397586357590,0,1300793876,来了来了,475812,2
6695108270715128812,0,2009707850,高光时刻,476000,1
6694802924309893609,0,1195649671,啊哈哈哈哈,476381,1
6694627066873875296,0,3441607425,有人,476000,1
6694624197835715829,0,3802297357,"真的
这么没有人啊",476205,1
6694624966634863784,0,3937175741,哈哈哈,476000,1
6694627242967534698,0,3522781073,我来陪你鸭,476248,0
6694629192882690174,0,2309628239,自取其辱吗？膨膨,477303,26
6694629089803474891,0,908202597,高光时刻,477000,9
6694625791268586210,0,2813636615,哈哈哈彭彭开心了,477398,5
6694758840765537422,0,2868272882,感jio要垮😂😂,477018,4
6695198108546132936,0,3446279293,前面的 没学过还真吹不响的嘿哈哈,477249,0
6694863616492867022,0,669687127,彭彭瘦了,477709,2
6694633745548031249,0,1000181737,蘑菇屋夸夸群上线,478526,45
6694626061851526350,0,2966294327,接下来应该是高能,478000,35
6694897967641332877,0,3920901572,哈哈，高光笑点彭,478000,3
6694761400566047107,0,1277924910,BGM：《三月日之舞》from《吹响上低音号》,478224,1
6694631507870066490,0,3307492650,要笑死,478000,8
6694633131367706921,0,2192708706,来啦来啦,478290,1
6694628948069553900,0,3109703214,今日份夸夸成功 哈哈哈哈哈,479403,29
6694635515074559848,0,2081642550,后期加鸡腿,479000,28
6694902606206016781,0,907515555,想起闪光少女,479000,8
6695176302997140494,0,907106195,完了，夸飘了23333333,479240,0
6694635244491619786,0,2791551574,我要笑死了,479521,7
6694749902938590511,0,4230299663,高光来了,479315,6
6695133263129833706,0,3596870805,邓紫棋来过没有哦⊙∀⊙！,480013,0
6694787659996111766,0,1788313756,忽悠,480693,2
6694911569802771896,0,1775812207,没人吗？,480525,0
6694627449125965228,0,1300793876,前面的  我来陪你,480486,0
6694626985269496543,0,4030712739,我来陪你,480152,0
6694626959499692720,0,1316355838,现在人少，赶快留个言,480000,0
6694761971796697769,0,2982029142,终于站起来了哈哈哈,481696,13
6694626628787210409,0,1976544497,你可以接吻戏了,481725,31
6695066424848758573,0,56874394,有一种~~~不祥的预感~~~~,481633,11
6694631400495883920,0,1821449936,等下就打脸,481046,6
6694867877100429155,0,3939381608,彭彭去敲鼓,481277,1
6694629025378965348,0,4164648254,bgm：三日月之舞（来自《吹响吧！上低音号！》）,481118,1
6694767628268629634,0,2196037406,哈哈哈来自老父亲的关爱,482000,15
6694626126276035902,0,158242714,"后期无敌
后期无敌",482531,19
6694979954272133981,0,444581418,为什么我有一种不详的预感。,482905,2
6694631293121701349,0,2085928664,优秀后期,482332,6
6694643752821843876,0,4043487221,森林公园路上小心点,482587,0
6694628552932562060,0,1852076032,有人吗,482000,0
6694625310232248172,0,4268669666,哈哈哈彭彭膨胀了😹,483000,12
6694851444555535872,0,814079213,长笛第一次就很多人吹不响,483958,9
6694633114187837710,0,1120079236,先扬后抑。,483129,10
6694632762000518877,0,1165899633,京吹的歌！！,483000,1
6694751191428779864,0,1142828547,"

打卡",483328,0
6694634445627701586,0,948044126,回复123,483000,0
6694630051876150792,0,1626259920,后期绝了,484640,16
6694768341233201171,0,3844745027,黄老师真的想大华 随时提他,484000,9
6695169980805274969,0,1691939455,捧杀吗这是😂,484434,2
6694625314527215475,0,2598314890,后期高能,484797,11
6694992998087828371,0,516485720,笛子很难吹响的,484006,0
6694630485667848385,0,2092454191,彭彭太可爱了,484000,2
6694628600177202402,0,422193910,我能说芒果的后期很赞,485083,9
6694750534298783277,0,2593209615,黄老师三句不离大华,485529,5
6694964088662922155,0,627038835,捧的高，自然黑的狠,485956,1
6694626053261591740,0,704952959,高能,485427,4
6694862650125224354,0,3825148842,不带这么忽悠小朋友的,485274,0
6694632362568559748,0,3146459201,来了,485892,1
6695186396170298621,0,2455170897,有一种不祥的预感,486408,1
6694858767474784303,0,1608801511,好可爱呀～,486098,0
6694765081353021667,0,1612609805,彭彭，还是让小度放音响吧，你吹得不行,486229,2
6694763500805055911,0,3444301495,上低音号,486000,0
6694677051703304284,0,1709453706,彭崽 冲冲冲,486000,0
6694626113391133985,0,39211375,你一个人发多少条了,486566,0
6694626396858976049,0,531759565,捧越高摔越惨 哈哈哈哈哈,487000,18
6694626564362700870,0,2770668059,后期哈哈哈,487821,5
6694624159181010085,0,2415251789,芒果后期又开始了,487292,5
6695096644238656313,0,1898465923,彭彭要被黄老师玩坏了😂😂,487147,0
6694627320276946137,0,3522781073,我想要男朋友哼,487734,3
6694806746830790109,0,1359142155,还没12点人少,487540,0
6694863384564632768,0,3896631381,我就知道会这样,488877,12
6694623721094345132,0,2559613028,第一哈哈哈哈哈哈哈哈,488000,4
6694623738274214333,0,4136418975,真的只有我自己吗,488000,1
6694624339569636951,0,4078795447,没人吗,488508,0
6694623523525849195,0,2831738379,承包,488000,1
6694624215015585057,0,881653259,后期绝对中二,488000,0
6694628716141319553,0,693956620,笑出猪叫声,489000,34
6694746093302597691,0,3125230749,天天玩孩子,489177,20
6694948785694429664,0,1838208838,不过如果很久没练的话……,489983,2
6694625185678196334,0,2697665845,大华在一定会配合演奏,489000,3
6694632358273592441,0,3037532220,不久响了一下吗,489089,1
6694637297485990254,0,1823293536,哈啊哈,489798,0
6694804509152827057,0,1915067802,彭彭在这个节目只有高能没有高光😂,490674,26
6694628677486613840,0,422193910,请给后期加鸡腿,490468,10
6694626233650218513,0,1954018116,呼呼呼呼呼呼哈哈哈哈哈哈哈哈哈哈哈,490000,2
6694635579499069405,0,2081642550,哈哈哈啊,490000,1
6694624498483427351,0,1388210799,大鱼留名,490000,0
6694624262260225427,0,3868139883,第一是我,490622,0
6694628119140864491,0,1382689827,整段垮掉,491636,35
6694789386572966038,0,1168781325,瞬间垮掉,491374,15
6694625993132049500,0,1140276545,妈耶哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,491035,11
6695003065491183194,0,3246227277,噗哈哈哈哈哈哈哈哈彭彭啊,491000,2
6694624266555192733,0,3316900689,笑死了哈哈哈,491771,5
6694892796500703896,0,3058386707,感觉跨了,491260,0
6694625417606430812,0,2861260134,整段垮掉………哈哈哈哈哈哈,492979,24
6694655078650611583,0,4082905540,猜到，要垮,492000,9
6694625383246692349,0,1370013299,噗笑死我了,492285,6
6694625417606430801,0,1653425228,好喜欢他们,492935,2
6694758986794425550,0,2453475893,笑死,492931,1
6694623403266764714,0,1525824684,木有人啊,492000,1
6694624730411661932,0,2098928346,不要膨胀呀彭彭,493706,16
6694624657397217715,0,2648742907,彭彭你还谈不谈恋爱了哈哈哈哈哈哈,493821,11
6694623708209443219,0,404014228,笑死了,493360,13
6694927246433417767,0,2929238945,催人尿下,493000,3
6694752243695767837,0,2426427043,哈哈,493296,3
6694624240785388884,0,2415251789,怎么感觉就我自己再看,493424,1
6694628149205635606,0,309745732,果断垮掉,494472,43
6694769062787707370,0,3297754323,吹反了哈哈哈,494000,2
6694903375005163436,0,3664681100,哈哈哈哈哈哈哈嗝,494003,0
6694627848557924383,0,2231504496,哈哈哈,494776,3
6694626177815643552,0,2305405894,还有我啊,494537,0
6694624275145127339,0,881653259,第二？？？,494000,0
6694625795563553508,0,390290520,忽然想起来戚哥的小提琴😂😂,495192,62
6694626216470349289,0,451763617,哈哈哈哈哈哈，高光时刻就一瞬,495000,18
6694624099051467804,0,4129458633,想念大华的小提琴,495218,17
6694751251558322031,0,2035928536,"彭彭,你哥接到吻戏了！！！",495269,5
6694624751886498452,0,3665858900,吹过头了,495976,13
6695090970586857459,0,1357899581,突然想到戚薇拉小提琴,495886,4
6694627449125965225,0,3476391219,笑死我了,496130,5
6694820980352440431,0,3440563044,彭彭加油啊哈哈哈,496878,3
6694828389171044852,0,3925968957,整段垮掉哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,496625,1
6694857560588972788,0,3747511625,彭彭 丁满,496000,0
6694623716799377818,0,3228713076,哈？,496000,1
6694624756181465761,0,1257140980,有人了么,496000,0
6694793380892554388,0,4260241299,笑死我了,497169,13
6694928109721845146,0,3702038283,毁掉彭彭的节目。,497000,1
6694624618742511960,0,2360508028,我都看了几分钟了你还第一,497000,1
6694624339569636960,0,881653259,三日月之舞,497000,1
6694626839240608247,0,1750767567,高能,497169,0
6694625018174471439,0,498966713,有人。。。不要一直问了,497156,0
6694624236490421582,0,2847761588,想起了同为童子功的戚薇,498113,32
6694624386814277334,0,2316629054,说好的五六年呢,498158,7
6694783476697962379,0,332674834,放屁呢😄,498831,4
6694682557851378571,0,3476265356,这是单簧管吗,498000,3
6694625095483882929,0,3871981311,哈哈哈,498377,4
6695020039201950209,0,1909040480,继续看书,498000,0
6695005509327577058,0,2776223498,彭彭，你的大华哥已经先你一步拍吻戏了，扎心不,499000,0
6694628982429292315,0,1791329072,这是单簧管吧,499929,3
6694628166385504818,0,2494126654,彭彭你咋这么搞笑呢,499040,1
6694894789365530972,0,2645976460,尴尬,499000,0
6694730519751178529,0,1766998062,彭彭，太好忽悠了,499076,0
6694632920914309076,0,1280469089,这辈子都超越不了我华哥。,499836,0
6694633625288946768,0,2315589956,彭彭太可爱了吧,500937,3
6694627573680017009,0,22802952,单簧管还是双簧管,500133,2
6694922655113373698,0,2355431293,我正在掏耳朵 差点把耳朵戳聋了！,500000,0
6695125403339678159,0,3333810546,哈哈,500384,0
6694626976679561938,0,2832149821,垮掉哈哈哈,500206,2
6694744968021165779,0,2809490032,垮掉😂,500995,0
6694758432743644112,0,3089190778,还敢说童子功一点不谦虚,501022,2
6694749812744277262,0,2147865111,童子功破功了,501301,5
6694955528793091704,0,954369407,彭彭就是向往的生活的笑点,501000,0
6694623489166110758,0,4111757493,我面膜白敷了啊！！,501000,2
6694625035354340659,0,2313218845,跨掉,501437,1
6694745539251816335,0,1376778387,哈哈哈！我听到了个啥,501048,0
6694784778073054014,0,1217926317,想大华,502000,4
6694627144183286729,0,304812790,笑死我了 ,502441,2
6694630051876150786,0,4186212179,菠萝头弟弟,502487,1
6694926653727930302,0,3403026325,萨克斯容易吹一点，单簧管真的有点难,502000,0
6694628093371060670,0,358862964,我就知道  哈哈哈哈哈,502513,1
6694625353181921223,0,2136879830,笑死了,502033,0
6694626121981068597,0,1167377343,彭彭高光时刻😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,503872,21
6694886671877334325,0,3351270391,彭彭自取其辱的一晚,503000,5
6694637138572200074,0,2461127848,再笑面膜就不保了,503000,3
6694823312519687840,0,903792537,放过彭彭吧,503000,2
6694945560173987033,0,2646095786,学校里兴趣课吹过，真的难,503518,0
6694774873878462385,0,627772480,彭哥依然是那个彭哥,503033,2
6694897173072382359,0,2758036311,哈哈哈哈，整段垮掉,504905,12
6694641648287866482,0,2529493137,笑死我了,504104,2
6694941299566424976,0,1966896357,整段垮掉哈哈哈哈,504124,0
6694849559064890507,0,1494501618,笑死,504000,1
6694756749116463337,0,2807041241,以前很喜欢彭彭，现在真的很烦他,504211,0
6694626590132504678,0,2711719127,来了,504015,0
6694624859260681121,0,3366970750,哈哈哈哈哈哈哈哈哈哈哈哈，我没吃花生,505779,54
6694931094724119022,0,1911109544,大晚上的哈哈哈哈,505135,0
6694765369115830682,0,1612609805,小度抢镜了,505695,3
6694628810630600219,0,721590885,粗现~,505694,0
6694624262260225421,0,4055707101,你第二了,505171,0
6695169839071354076,0,2336188621,彭彭的世界，太搞笑了,506491,0
6694762762070680646,0,324498100,整段垮掉😂,506672,30
6694968276256041022,0,2753509482,天正在喝水呢,506000,0
6694804247159821786,0,53060712,哈哈哈哈哈哈啊哈哈哈哈哈哈,506923,0
6694636189384426349,0,1222621349,陈海云大笨蛋,506000,0
6694636996838279121,0,2630996627,要被彭昱畅笑死哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,507247,26
6694626718981523778,0,3273498315,一个人,507326,0
6694814817074355951,0,139001093,垮王,508000,4
6694862018765031119,0,3060924312,南南来看向往的生活,508575,1
6694809551444439134,0,2773487377,来了,508321,1
6694624665987152333,0,2985724353,第二,508047,0
6694805827707787973,0,378447966,难怪昨天晚上室友看着节目，笑到整个床都在震动，彭彭可长点心吧,509538,7
6694856014400744373,0,485194844,高能打脸哈哈哈哈,509113,1
6694836704227750828,0,4236791633,啊刘璇老公是那个什么黑管导师啥的以前快本说过,509000,1
6694999900100282501,0,3407382563,高兴,509959,0
6694820138538848459,0,307631722,哈哈哈,509078,1
6694976110276399096,0,1175069950,贴着面膜看 笑的不行了,509090,0
6694668749531519428,0,2486816952,仿佛看到了刚学黑管的自己,510026,21
6694830691273521657,0,1428938794,刘璇很给面  笑声,510083,6
6694783957734299887,0,237144378,果然(눈_눈),510781,4
6694827848005164110,0,3651941088,彭昱畅：我学了五六年,511236,29
6694631194337453372,0,3763397485,让我想起来章鱼哥🐙,511736,63
6694826353356541244,0,2572311802,笑靥了、哈哈哈哈哈哈哈,512000,8
6694647635472282978,0,3303430493,我的面膜阿,512958,3
6694660434474831878,0,3880565768,没救了,512000,1
6694635119937568024,0,1588114987,吴先森(WZW)！爱你❤❤❤❤❤❤❤❤❤❤,512713,0
6694805784758114982,0,372651391,强行吃花生哈哈哈哈哈哈哈,513389,30
6694819361149766103,0,4093990008,烦他你就不要看吧，求你看了吗,513000,4
6694629648149224277,0,1338910922,单簧管真的比萨克斯难出声,513579,9
6695008292466387448,0,3648638991,浅玩,513078,0
6694765480784980451,0,1612609805,在用小度看小度，哈哈,513541,1
6694955348404465059,0,965364705,我刚贴的面膜啊,514000,5
6694740617219293637,0,813657241,彭彭简直要笑死我了,515717,42
6694987418925304041,0,986277048,敷面膜真的不能看这节目,515809,3
6694632938094178290,0,897560993,备好了吃的，可以安心看了,515222,2
6694837726429969491,0,379638679,傻彭,516297,0
6694819687567281317,0,3382662590,搞笑,516315,0
6694796786801622799,0,671188720,打卡,516000,0
6694787324988662445,0,217930863,来了,516070,0
6694779675651902610,0,3872780743,有那么好笑吗，到底在笑什么，认真下会死啊,517992,5
6694626044671657135,0,3265474975,嘭嘭这辈子都接不到吻戏了,517201,9
6694873486327723380,0,4012705247,放过彭彭吧233333333333333,517000,0
6694626379679106834,0,2105367370,彭彭好可爱呀,517000,3
6694635386225540753,0,3117736922,现在是5.25号凌晨12.45分,517000,1
6694632800655224603,0,3238610060,哈哈哈,517441,0
6694655525327210572,0,3193209692,一吹一激灵哈哈哈哈哈哈哈哈哈,518000,26
6694749954478198089,0,2441393228,池子一会拿笛子来跟你掰头,518463,14
6694640853718915832,0,201670712,又一个夸海口的上一个是戚薇,518896,7
6694939813507738968,0,1247733708,我要笑死去,518143,2
6694948661140377967,0,2520729311,笑死😂,518000,1
6694624910800288803,0,3430165385,一下比一下刺激,519000,8
6694630520027586808,0,944085358,人生第二个滑铁卢,519000,5
6694999393294140965,0,1197969607,哈哈哈哈宝贝你太有趣了,519372,0
6694637095622527059,0,745075750,哈哈哈哈哈哈哈哈，笑到头断,519529,4
6694942029710866035,0,2379198675,垮掉😂😂,519728,0
6694626091916297472,0,3265474975,没有形象可言,520079,7
6694642618950476470,0,2610713593,大华拍戏去吧。只喜欢彭彭和妹妹。,520000,5
6694829634711564064,0,660150506,子枫这时候可以素描了,520627,2
